,Date,Depth (m),Temp,O2 (mg/l),O2 (%),Density,DO_calc_fromsat,DO_diff_between_calc_obs
1626,2000-05-17,17.0,8.5,10,85,999.8189043148205,9.943314522018253,-0.0566854779817465
1627,2000-05-17,18.0,8.3,9.9,84,999.8321342769275,9.87398690587925,-0.026013094120751035
1628,2000-05-17,19.0,8.2,9.4,80,999.8385386588051,9.426634306941915,0.026634306941915042
1629,2000-05-17,20.0,7.8,3.9,34,999.862742696217,4.045561274858566,0.1455612748585664
1630,2000-05-24,0.0,13.4,10.8,104,999.3275595963242,10.862946763110518,0.06294676311051717
1631,2000-05-24,1.0,13.4,10.8,104,999.3275595963242,10.862946763110518,0.06294676311051717
1632,2000-05-24,2.0,13.4,10.9,104,999.3275595963242,10.862946763110518,-0.03705323688948248
1633,2000-05-24,3.0,13.4,10.8,104,999.3275595963242,10.862946763110518,0.06294676311051717
1634,2000-05-24,4.0,13.3,10.8,104,999.3406565559904,10.887055963509424,0.0870559635094228
1635,2000-05-24,5.0,13.3,10.8,103,999.3406565559904,10.782372733091064,-0.01762726690893679
1636,2000-05-24,6.0,13.2,10.8,103,999.3536308439282,10.806343578627276,0.006343578627275193
1637,2000-05-24,7.0,13.0,10.9,103,999.3792101482542,10.854567766153583,-0.0454322338464177
1638,2000-05-24,8.0,13.0,10.9,103,999.3792101482542,10.854567766153583,-0.0454322338464177
1639,2000-05-24,9.0,12.9,10.9,103,999.3918145323208,10.878822169455926,-0.021177830544074183
1640,2000-05-24,10.0,10.8,11,99,999.6273714479269,10.967957873602598,-0.03204212639740156
1641,2000-05-24,11.0,10.8,10.7,97,999.6273714479269,10.746382967065172,0.04638296706517231
1642,2000-05-24,12.0,10.0,10.4,92,999.7020815032,10.384467934329809,-0.015532065670191386
1643,2000-05-24,13.0,9.8,10.1,89,999.7194269789373,10.09324933765866,-0.006750662341339364
1644,2000-05-24,14.0,10.1,10.6,93,999.6932076712675,10.472727992880186,-0.12727200711981368
1645,2000-05-24,15.0,9.7,10,88,999.7278978761045,10.003424680486786,0.0034246804867859026
1646,2000-05-24,16.0,9.6,9.9,86,999.7362337118519,9.79921685292552,-0.10078314707448044
1647,2000-05-24,17.0,9.4,9.5,83,999.7524986846649,9.502334924343339,0.00233492434333904
1648,2000-05-24,18.0,9.3,9.1,79,999.7604270596744,9.065918011671677,-0.034081988328322765
1649,2000-05-24,19.0,9.2,0.5,5,999.7682188491349,0.57516046399781,0.07516046399780996
1650,2000-05-24,20.0,9.0,0.4,3,999.783391125805,0.3467484794969195,-0.05325152050308052
1651,2000-05-30,0.0,12.9,10.3,98,999.3918145323208,10.350724005890104,0.050724005890103285
1652,2000-05-30,1.0,12.9,10.3,97,999.3918145323208,10.24510437317694,-0.05489562682306115
1653,2000-05-30,2.0,12.8,10.3,97,999.4042949799996,10.268035917504633,-0.03196408249536731
1654,2000-05-30,3.0,12.8,10.3,97,999.4042949799996,10.268035917504633,-0.03196408249536731
1655,2000-05-30,4.0,12.8,10.2,97,999.4042949799996,10.268035917504633,0.06803591750463411
1656,2000-05-30,5.0,12.8,10.2,97,999.4042949799996,10.268035917504633,0.06803591750463411
1657,2000-05-30,6.0,12.8,10.3,97,999.4042949799996,10.268035917504633,-0.03196408249536731
1658,2000-05-30,7.0,12.8,10.3,97,999.4042949799996,10.268035917504633,-0.03196408249536731
1659,2000-05-30,8.0,12.8,10.2,97,999.4042949799996,10.268035917504633,0.06803591750463411
1660,2000-05-30,9.0,12.7,10.2,96,999.4166511709548,10.184964608357044,-0.015035391642955531
1661,2000-05-30,10.0,12.6,10.2,96,999.4288827831656,10.207839441621674,0.007839441621674936
1662,2000-05-30,11.0,12.5,10.2,95,999.44098949292,10.12423400384911,-0.07576599615088853
1663,2000-05-30,12.0,12.5,10.1,95,999.44098949292,10.12423400384911,0.02423400384911112
1664,2000-05-30,13.0,12.4,10.1,94,999.4529709748052,10.040239348954879,-0.05976065104512074
1665,2000-05-30,14.0,12.1,9.8,91,999.4881607734618,9.785896539931526,-0.014103460068474405
1666,2000-05-30,15.0,11.9,9.6,89,999.510988456787,9.614345105388036,0.014345105388036572
1667,2000-05-30,16.0,11.8,9.6,89,999.5222116416178,9.636237598234429,0.03623759823442896
1668,2000-05-30,17.0,11.7,9.5,87,999.5333072724375,9.44117941020948,-0.058820589790519406
1669,2000-05-30,18.0,11.3,9,82,999.5764074431214,8.980408876707363,-0.01959112329263668
1670,2000-05-30,19.0,11.2,5.6,51,999.5868601789489,5.598228096043486,-0.0017719039565138317
1671,2000-05-30,20.0,11.2,5.3,48,999.5868601789489,5.268920560982104,-0.031079439017895893
1672,2000-06-06,0.0,14.0,10.5,102,999.2464190916935,10.514085628640332,0.01408562864033236
1673,2000-06-06,1.0,13.7,10.6,102,999.2875357991024,10.583657455259798,-0.016342544740201248
1674,2000-06-06,2.0,13.4,10.6,101,999.3275595963242,10.549592529559252,-0.05040747044074756
1675,2000-06-06,3.0,13.3,10.6,101,999.3406565559904,10.573006272254343,-0.02699372774565667
1676,2000-06-06,4.0,13.3,10.5,100,999.3406565559904,10.468323041835983,-0.03167695816401661
1677,2000-06-06,5.0,13.3,10.5,100,999.3406565559904,10.468323041835983,-0.03167695816401661
1678,2000-06-06,6.0,13.3,10.5,99,999.3406565559904,10.363639811417624,-0.1363601885823762
1679,2000-06-06,7.0,13.3,10.4,98,999.3406565559904,10.258956580999264,-0.14104341900073614
1680,2000-06-06,8.0,13.1,10.3,97,999.3664821464596,10.199510835928946,-0.10048916407105501
1681,2000-06-06,9.0,13.1,10.2,97,999.3664821464596,10.199510835928946,-0.0004891640710535938
1682,2000-06-06,10.0,13.1,10.2,97,999.3664821464596,10.199510835928946,-0.0004891640710535938
1683,2000-06-06,11.0,13.1,10.2,97,999.3664821464596,10.199510835928946,-0.0004891640710535938
1684,2000-06-06,12.0,13.1,10.2,97,999.3664821464596,10.199510835928946,-0.0004891640710535938
1685,2000-06-06,13.0,13.1,10.2,97,999.3664821464596,10.199510835928946,-0.0004891640710535938
1686,2000-06-06,14.0,13.0,10.2,97,999.3792101482542,10.222262847736868,0.022262847736868707
